booking_id,date_key,arrival_date,channel_key,segment_key,hotel_key,country,booking_status,is_canceled,lead_time,total_nights,total_guests,adults,children,babies,meal,customer_type,deposit_type,reserved_room_type,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,agent_present,company_present,adr_clean,gross_booking_value,realized_revenue,required_car_parking_spaces,total_of_special_requests,valid_for_ml,invalid_guest_flag,adr_invalid_flag,children_missing_flag
B0086582,20160401,2016-04-01,4,7,1,BEL,Stayed,0,68,5,2.0,2,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,130.9,654.5,654.5,0,1,1,0,0,0
B0086583,20160401,2016-04-01,4,7,1,BEL,Stayed,0,68,5,2.0,2,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,130.9,654.5,654.5,0,1,1,0,0,0
B0086584,20160401,2016-04-01,4,7,1,DEU,Stayed,0,65,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,88.91,444.54999999999995,444.54999999999995,0,1,1,0,0,0
B0086585,20160331,2016-03-31,4,7,1,FRA,Stayed,0,69,6,2.0,1,1.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,95.2,571.2,571.2,0,1,1,0,0,0
B0086586,20160403,2016-04-03,4,7,1,GBR,Stayed,0,73,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,76.5,229.5,229.5,0,1,1,0,0,0
B0086587,20160403,2016-04-03,4,7,1,GBR,Stayed,0,73,3,3.0,2,1.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,94.0,282.0,282.0,0,0,1,0,0,0
B0086588,20160331,2016-03-31,4,7,1,PRT,Stayed,0,47,6,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,106.53,639.1800000000001,639.1800000000001,0,2,1,0,0,0
B0086589,20160403,2016-04-03,4,7,1,GBR,Stayed,0,73,3,1.0,1,0.0,0,SC,Transient-Party,No Deposit,A,0,0,0,1,0,76.5,229.5,229.5,0,1,1,0,0,0
B0086590,20160403,2016-04-03,4,7,1,IND,Stayed,0,81,3,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,76.5,229.5,229.5,0,1,1,0,0,0
B0086591,20160405,2016-04-05,4,7,1,JOR,Stayed,0,8,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,1,1,0,0,0
B0086592,20160403,2016-04-03,4,7,1,GBR,Stayed,0,73,3,3.0,2,1.0,0,SC,Transient-Party,No Deposit,A,0,0,0,1,0,94.0,282.0,282.0,0,1,1,0,0,0
B0086593,20160403,2016-04-03,4,7,1,GBR,Stayed,0,73,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,87.3,261.9,261.9,0,1,1,0,0,0
B0086594,20160403,2016-04-03,4,7,1,GBR,Stayed,0,72,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,87.3,261.9,261.9,0,2,1,0,0,0
B0086595,20160405,2016-04-05,4,7,1,BRA,Stayed,0,11,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,68.53,68.53,68.53,0,1,1,0,0,0
B0086596,20160401,2016-04-01,4,7,1,GBR,Stayed,0,5,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,141.0,705.0,705.0,0,2,1,0,0,0
B0086597,20160405,2016-04-05,4,7,1,CRI,Stayed,0,0,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086598,20160402,2016-04-02,4,7,1,FRA,Stayed,0,3,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,112.5,450.0,450.0,1,1,1,0,0,0
B0086599,20160402,2016-04-02,4,6,1,DEU,Stayed,0,73,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,80.75,323.0,323.0,0,0,1,0,0,0
B0086600,20160331,2016-03-31,4,7,1,ARG,Stayed,0,78,6,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,82.45,494.70000000000005,494.70000000000005,0,1,1,0,0,0
B0086601,20160405,2016-04-05,4,7,1,IRL,Stayed,0,2,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,2,1,0,0,0
B0086602,20160401,2016-04-01,4,7,1,NLD,Stayed,0,48,5,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,63.22,316.1,316.1,0,1,1,0,0,0
B0086603,20160404,2016-04-04,4,6,1,ESP,Stayed,0,13,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,76.0,152.0,152.0,0,0,1,0,0,0
B0086604,20160405,2016-04-05,4,7,1,CHE,Stayed,0,73,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,87.3,87.3,87.3,0,1,1,0,0,0
B0086605,20160402,2016-04-02,4,6,1,GBR,Stayed,0,23,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,95.0,380.0,380.0,0,2,1,0,0,0
B0086606,20160402,2016-04-02,4,7,1,BGR,Stayed,0,70,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,61.56,307.8,307.8,0,2,1,0,0,0
B0086607,20160402,2016-04-02,4,7,1,BGR,Stayed,0,70,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,61.56,307.8,307.8,0,2,1,0,0,0
B0086608,20160403,2016-04-03,4,6,1,BEL,Stayed,0,6,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,85.0,340.0,340.0,0,0,1,0,0,0
B0086609,20160403,2016-04-03,4,7,1,GBR,Stayed,0,71,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,87.13,348.52,348.52,0,1,1,0,0,0
B0086610,20160406,2016-04-06,4,7,1,PRT,Stayed,0,1,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,129.0,129.0,129.0,0,0,1,0,0,0
B0086611,20160404,2016-04-04,4,7,1,ITA,Stayed,0,68,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,96.3,288.9,288.9,0,1,1,0,0,0
B0086612,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086613,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086614,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086615,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086616,20160406,2016-04-06,1,3,1,PRT,Stayed,0,2,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,104.0,104.0,104.0,1,0,1,0,0,0
B0086617,20160404,2016-04-04,4,6,1,FRA,Stayed,0,56,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,75.0,225.0,225.0,0,0,1,0,0,0
B0086618,20160405,2016-04-05,4,7,1,BEL,Stayed,0,59,2,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,121.5,243.0,243.0,0,2,1,0,0,0
B0086619,20160404,2016-04-04,4,7,1,POL,Stayed,0,88,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,90.3,270.9,270.9,0,1,1,0,0,0
B0086620,20160404,2016-04-04,4,7,1,PRT,Stayed,0,19,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,101.27,303.81,303.81,0,1,1,0,0,0
B0086621,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086622,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,92.0,92.0,92.0,0,0,1,0,0,0
B0086623,20160402,2016-04-02,4,6,1,FRA,Stayed,0,60,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,75.0,375.0,375.0,0,0,1,0,0,0
B0086624,20160404,2016-04-04,4,7,1,GBR,Stayed,0,78,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,69.53,208.59,208.59,0,1,1,0,0,0
B0086625,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086626,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086627,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086628,20160404,2016-04-04,4,7,1,FRA,Stayed,0,79,3,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,162.3,486.90000000000003,486.90000000000003,0,2,1,0,0,0
B0086629,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086630,20160403,2016-04-03,2,4,1,GBR,Stayed,0,72,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,74.38,297.52,297.52,0,0,1,0,0,0
B0086631,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086632,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086633,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,87.0,87.0,87.0,0,0,1,0,0,0
B0086634,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,1.0,1,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,92.0,92.0,92.0,0,0,1,0,0,0
B0086635,20160402,2016-04-02,4,7,1,ITA,Stayed,0,68,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,89.93,449.65000000000003,449.65000000000003,0,1,1,0,0,0
B0086636,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086637,20160402,2016-04-02,4,7,1,ITA,Stayed,0,68,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,89.93,449.65000000000003,449.65000000000003,0,1,1,0,0,0
B0086638,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,87.0,87.0,87.0,0,0,1,0,0,0
B0086639,20160404,2016-04-04,4,7,1,AUT,Stayed,0,83,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,84.9,254.70000000000002,254.70000000000002,0,1,1,0,0,0
B0086640,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,92.0,92.0,92.0,0,0,1,0,0,0
B0086641,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086642,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086643,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086644,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086645,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086646,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086647,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086648,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086649,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086650,20160402,2016-04-02,4,7,1,PRT,Stayed,0,79,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,92.65,463.25,463.25,0,1,1,0,0,0
B0086651,20160406,2016-04-06,4,6,1,PRT,Stayed,0,1,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,92.0,92.0,92.0,0,0,1,0,0,0
B0086652,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086653,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086654,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086655,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086656,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086657,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086658,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086659,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086660,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086661,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086662,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086663,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086664,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086665,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086666,20160406,2016-04-06,4,6,1,FRA,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086667,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086668,20160406,2016-04-06,4,6,1,FRA,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086669,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086670,20160402,2016-04-02,4,7,1,COL,Stayed,0,79,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,92.65,463.25,463.25,0,1,1,0,0,0
B0086671,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086672,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086673,20160404,2016-04-04,4,7,1,ESP,Stayed,0,87,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,79.5,238.5,238.5,0,1,1,0,0,0
B0086674,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086675,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086676,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086677,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086678,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086679,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086680,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086681,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086682,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086683,20160406,2016-04-06,1,3,1,GRC,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,131.0,131.0,131.0,0,0,1,0,0,0
B0086684,20160402,2016-04-02,4,7,1,FIN,Stayed,0,60,5,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,107.78,538.9,538.9,0,1,1,0,0,0
B0086685,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086686,20160406,2016-04-06,1,3,1,USA,Stayed,0,28,1,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,1,90.0,90.0,90.0,0,1,1,0,0,0
B0086687,20170312,2017-03-12,1,3,1,USA,Stayed,0,23,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,1,85.0,85.0,85.0,0,1,1,0,0,0
B0086688,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086689,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086690,20160405,2016-04-05,4,6,1,FRA,Stayed,0,120,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,71.0,142.0,142.0,0,0,1,0,0,0
B0086691,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,92.0,92.0,92.0,0,0,1,0,0,0
B0086692,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086693,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086694,20160404,2016-04-04,4,7,1,BRA,Stayed,0,70,3,3.0,3,0.0,0,BB,Transient-Party,No Deposit,D,0,0,0,1,0,128.7,386.09999999999997,386.09999999999997,0,2,1,0,0,0
B0086695,20160404,2016-04-04,4,7,1,BRA,Stayed,0,70,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,96.3,288.9,288.9,0,1,1,0,0,0
B0086696,20160406,2016-04-06,4,6,1,PRT,Stayed,0,1,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,D,0,0,0,1,0,92.0,92.0,92.0,0,0,1,0,0,0
B0086697,20160404,2016-04-04,4,7,1,PRT,Stayed,0,70,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,96.3,288.9,288.9,0,1,1,0,0,0
B0086698,20160406,2016-04-06,4,6,1,PRT,Stayed,0,9,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0086699,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086700,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086701,20160406,2016-04-06,4,6,1,PRT,Stayed,0,55,1,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,104.0,104.0,104.0,0,0,1,0,0,0
B0086702,20160406,2016-04-06,4,6,1,PRT,Stayed,0,9,1,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0086703,20160415,2016-04-15,4,6,1,PRT,Stayed,0,122,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,1,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0086704,20160404,2016-04-04,4,6,1,DEU,Stayed,0,35,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,85.5,342.0,342.0,0,0,1,0,0,0
B0086705,20160404,2016-04-04,4,6,1,DEU,Stayed,0,59,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,80.75,323.0,323.0,0,0,1,0,0,0
B0086706,20160406,2016-04-06,1,1,1,PRT,Stayed,0,1,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,1,95.0,190.0,190.0,0,0,1,0,0,0
B0086707,20160404,2016-04-04,4,6,1,FRA,Stayed,0,59,4,3.0,3,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,105.0,420.0,420.0,0,1,1,0,0,0
B0086708,20160404,2016-04-04,4,7,1,FRA,Stayed,0,72,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,61.21,244.84,244.84,0,1,1,0,0,0
B0086709,20160403,2016-04-03,4,7,1,DEU,Stayed,0,82,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,73.9,369.5,369.5,0,0,1,0,0,0
B0086710,20160405,2016-04-05,4,6,1,BEL,Stayed,0,54,3,3.0,3,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,105.0,315.0,315.0,0,1,1,0,0,0
B0086711,20160403,2016-04-03,4,6,1,FRA,Stayed,0,53,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,75.0,375.0,375.0,0,0,1,0,0,0
B0086712,20160404,2016-04-04,4,7,1,BEL,Stayed,0,64,4,3.0,3,0.0,0,BB,Transient-Party,No Deposit,D,0,0,0,1,0,130.05,520.2,520.2,0,3,1,0,0,0
B0086713,20160404,2016-04-04,1,1,1,BEL,Stayed,0,5,4,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,1,95.0,380.0,380.0,0,0,1,0,0,0
B0086714,20160407,2016-04-07,4,7,1,ISR,Stayed,0,1,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,1,1,0,0,0
B0086715,20160407,2016-04-07,4,7,1,GBR,Stayed,0,13,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086716,20160407,2016-04-07,1,1,1,PRT,Stayed,0,2,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,95.0,95.0,95.0,0,0,1,0,0,0
B0086717,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,360.0,360.0,0,0,1,0,0,0
B0086718,20160405,2016-04-05,4,7,1,GBR,Stayed,0,70,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,85.5,256.5,256.5,0,0,1,0,0,0
